	DefaultLegStrength = 15;
	DefaultDexterity = 15;
	DefaultAgility = 20;
	DefaultEndurance = 15;
	DefaultPerception = 24;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 15;
	DefaultMana = 5;
	ClothColor = rgb16(128, 80, 48);
	BeltColor = rgb16(144, 96, 60);
	HeadBitmapPos = 96, 192;
	TorsoBitmapPos = 32, 192;
	ArmBitmapPos = 64, 128;
	LegBitmapPos = 0, 96;
	TotalVolume = 80000;
	TotalSize = 180;
	NameSingular = "hunter";
	Helmet = HARDENED_LEATHER helmet;
	Cloak = LEATHER cloak;
	BodyArmor = TROLL_HIDE bodyarmor(PLATE_MAIL);
	RightWielded = meleeweapon(SPEAR);
	RightGauntlet = LEATHER gauntlet;
	LeftGauntlet = 0;
	RightBoot = HARDENED_LEATHER boot;
	KnownCWeaponSkills == SPEARS;
	CWeaponSkillHits == 100;
	RightSWeaponSkillHits = 100;
	PanicLevel = 20;
}

polarbear
{
	DefaultArmStrength = 50;
	DefaultAgility = 10;
	DefaultEndurance = 25;
	DefaultPerception = 24;
	DefaultIntelligence = 5;
	DefaultWisdom = 7;
	DefaultCharisma = 15;
	DefaultMana = 0;
	TotalVolume = 400000;
	TorsoBitmapPos = 336, 0;
	TalkVerb = "growls";
	TotalSize = 250;
	SkinColor = rgb16(240, 240, 240);
	Adjective = "polar";
	NameSingular = "bear";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 15000;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 100;
}

dolphin
{
	DefaultArmStrength = 10;
	DefaultAgility = 30;
	DefaultEndurance = 10;
	DefaultPerception = 30;
	DefaultIntelligence = 100;
	DefaultWisdom = 100;
	DefaultCharisma = 30;
	DefaultMana = 0;
	StandVerb = "swimming";
	CanBeDisplaced = false;
	CanOpen = false;
	CanWalk = false;
	CanSwim = true;
	TotalVolume = 150000;
	TorsoBitmapPos = 320, 0;
	TalkVerb = "peeps passionately to you";
	TotalSize = 300;
	SkinColor = rgb16(144, 144, 144);
	EyeColor = rgb16(100, 100, 255);
	Adjective = "female";
	NameSingular = "dolphin";
	PostFix = "in season";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 5000;
}

lightfrog
{
	DefaultArmStrength = 5;
	DefaultAgility = 40;
	DefaultEndurance = 15;
	DefaultPerception = 18;
	DefaultIntelligence = 30;
	DefaultWisdom = 40;
	DefaultCharisma = 15;
	DefaultMana = 20;
	TotalVolume = 2500;
	TorsoBitmapPos = 80, 0;
	TotalSize = 25;
	SkinColor = rgb16(32, 88, 32);
	Adjective = "light";
	CWeaponSkillHits == 100;
}

slave
{
	DefaultArmStrength = 25;
	DefaultLegStrength = 25;
	DefaultDexterity = 15;
	DefaultAgility = 10;
	DefaultEndurance = 25;
	DefaultPerception = 15;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 10;
	DefaultMana = 5;
	SkinColor = rgb16(128, 80, 48);
	HairColor = rgb16(80, 48, 32);
	ClothColor = rgb16(56, 48, 20);
	HeadBitmapPos = 96, 0;
	TorsoBitmapPos = 32, 0;
	ArmBitmapPos = 64, 0;
	LegBitmapPos = 0, 16;
	TotalVolume = 60000;
	TotalSize = 160;
	NameSingular = "slave";
	KnownCWeaponSkills = { 2, UNARMED, CLUBS; }
	CWeaponSkillHits = { 2, 100, 100; }
}

petrusswife
{
	DefaultArmStrength = 7;
	DefaultLegStrength = 7;
	DefaultDexterity = 7;
	DefaultAgility = 7;
	DefaultEndurance = 5;
	DefaultPerception = 21;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 80;
	DefaultMana = 20;
	Sex = FEMALE;
	ClothColor = rgb16(150, 0, 0);
	BeltColor = rgb16(180, 180, 0);
	TorsoBitmapPos = 32, 160;
	ArmBitmapPos = 64, 160;
	LegBitmapPos = 0, 112;
	TotalVolume = 40000;
	TotalSize = 170;
	CanRead = true;
	Adjective = "Petrus's";
	NameSingular = "wife";
	ArticleMode = NO_ARTICLE;
	IsAbstract = true;
	PanicLevel = 95;
	BaseUnarmedStrength = 6000;

	Config 1;
	{
		HairColor = rgb16(24, 24, 24);
		HeadBitmapPos = 112, 0;
		PostFix = "number 1";
	}

	Config 2;
	{
		HairColor = rgb16(24, 24, 24);
		HeadBitmapPos = 112, 16;
		PostFix = "number 2";
	}

	Config 3;
	{
		HairColor = rgb16(48, 40, 8);
		HeadBitmapPos = 112, 0;
		PostFix = "number 3";
	}

	Config 4;
	{
		DefaultIntelligence = 7; /* she's blond */
		HairColor = rgb16(200, 96, 0);
		HeadBitmapPos = 112, 32;
		PostFix = "number 4";
	}

	Config 5;
	{
		HairColor = rgb16(60, 48, 24);
		HeadBitmapPos = 112, 48;
		PostFix = "number 5";
	}

	Config 6;
	{
		HairColor = rgb16(200, 0, 0);
		HeadBitmapPos = 112, 64;
		PostFix = "number 6";
	}
}

housewife
{
	DefaultArmStrength = 10;
	DefaultLegStrength = 10;
	DefaultDexterity = 15;
	DefaultAgility = 15;
	DefaultEndurance = 15;
	DefaultPerception = 24;
	DefaultIntelligence = 10;
	DefaultWisdom = 20;
	DefaultCharisma = 20;
	DefaultMana = 10;
	Sex = FEMALE;
	TorsoMainColor = rgb16(200, 200, 200);
	ArmMainColor = rgb16(100, 100, 100);
	LegMainColor = rgb16(180, 80, 0);
	/* HairColor is random */
	/* HeadBitmapPos is random */
	TorsoBitmapPos = 32, 160;
	ArmBitmapPos = 64, 160;
	LegBitmapPos = 0, 128;
	TotalVolume = 70000;
	TotalSize = 160;
	CanRead = true;
	NameSingular = "housewife";
	KnownCWeaponSkills = { 2, UNARMED, UNCATEGORIZED; }
	CWeaponSkillHits = { 2, 50, 50; }
	BaseUnarmedStrength = 6000;
}

femaleslave
{
	DefaultArmStrength = 10;
	DefaultLegStrength = 10;
	DefaultDexterity = 10;
	DefaultAgility = 10;
	DefaultEndurance = 10;
	DefaultPerception = 18;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 25;
	DefaultMana = 5;
	Sex = FEMALE;
	SkinColor = rgb16(160, 100, 64);
	HairColor = rgb16(80, 48, 32);
	HeadBitmapPos = 112, 80;
	TorsoBitmapPos = 32, 208;
	ArmBitmapPos = 64, 208;
	LegBitmapPos = 0, 144;
	TotalVolume = 40000;
	TotalSize = 170;
	Adjective = "female";
	NameSingular = "slave";
	RightWielded = palmbranch;
}

librarian
{
	DefaultArmStrength = 10;
	DefaultLegStrength = 10;
	DefaultDexterity = 5;
	DefaultAgility = 5;
	DefaultEndurance = 5;
	DefaultPerception = 12;
	DefaultIntelligence = 30;
	DefaultWisdom = 15;
	DefaultCharisma = 10;
	DefaultMana = 20;
	HairColor = rgb16(200, 200, 200);
	ClothColor = rgb16(48, 48, 48);
	ArmMainColor = rgb16(180, 180, 180);
	HeadBitmapPos = 96, 224;
	TorsoBitmapPos = 32, 80;
	ArmBitmapPos = 64, 16;
	LegBitmapPos = 0, 0;
	TotalVolume = 80000;
	TotalSize = 170;
	CanRead = true;
	NameSingular = "librarian";
	PanicLevel = 50;
	CanBeCloned = false;
	DefaultMoney = 2000;
}

zombie
{
	DefaultArmStrength = 10;
	DefaultLegStrength = 10;
	DefaultDexterity = 5;
	DefaultAgility = 5;
	DefaultEndurance = 5;
	DefaultPerception = 12;
	DefaultIntelligence = 4;
	DefaultWisdom = 4;
	DefaultCharisma = 3;
	DefaultMana = 0;
	SkinColor = rgb16(0, 120, 120);
	EyeColor = rgb16(200, 200, 0);
	ClothColor = rgb16(56, 16, 96);
	HeadBitmapPos = 112, 112;
	TorsoBitmapPos = 32, 224;
	ArmBitmapPos = 64, 224;
	LegBitmapPos = 0, 160;
	TotalVolume = 50000;
	TotalSize = 160;
	NameSingular = "zombie";
	CanBeGenerated = true;
	Sex = UNDEFINED;
	PanicLevel = 0;
}

imp
{
	DefaultArmStrength = 15;
	DefaultLegStrength = 15;
	DefaultDexterity = 10;
	DefaultAgility = 10;
	DefaultEndurance = 10;
	DefaultPerception = 15;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 5;
	DefaultMana = 10;
	EyeColor = rgb16(200, 200, 0);
	ClothColor = rgb16(111, 74, 37);
	HairColor = rgb16(100, 0, 0);
	HeadBitmapPos = 96, 16; 
	TorsoBitmapPos = 48, 112;
	ArmBitmapPos = 64, 32;
	LegBitmapPos = 16, 80;
	TotalVolume = 40000;
	TotalSize = 100;
	NameSingular = "imp";
	Article = "an";
	CanBeGenerated = true;
	Sex = UNDEFINED;
	CanUseEquipment = false;
	KnownCWeaponSkills == UNARMED;
	CWeaponSkillHits == 50;
	PanicLevel = 75;
}

bat
{
	DefaultArmStrength = 2;
	DefaultAgility = 50;
	DefaultEndurance = 10;
	DefaultPerception = 24;
	DefaultIntelligence = 7;
	DefaultWisdom = 5;
	DefaultCharisma = 5;
	DefaultMana = 0;
	StandVerb = "flying";
	CanOpen = false;
	CanFly = true;
	TotalVolume = 1000;
	TorsoBitmapPos = 464, 0;
	TalkVerb = "squeaks";
	TotalSize = 20;
	SkinColor = rgb16(64, 64, 64);
	NameSingular = "bat";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 15000;
	CanBeGenerated = true;
	ClassStates = INFRA_VISION;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 20;
	PanicLevel = 75;
}

mistress
{
	DefaultArmStrength = 25;
	DefaultLegStrength = 25;
	DefaultDexterity = 35;
	DefaultAgility = 35;
	DefaultEndurance = 25;
	DefaultPerception = 30;
	DefaultIntelligence = 15;
	DefaultWisdom = 15;
	DefaultCharisma = 40;
	DefaultMana = 15;
	Sex = FEMALE;
	SkinColor = rgb16(255, 212, 192);
	HairColor = rgb16(200, 200, 200);
	ClothColor = rgb16(35, 35, 35);
	HeadBitmapPos = 112, 240;
	TorsoBitmapPos = 48, 96;
	ArmBitmapPos = 80, 80;
	LegBitmapPos = 16, 32;
	TotalVolume = 60000;
	TotalSize = 180;
	CanRead = true;
	NameSingular = "mistress";
	CanBeGenerated = true;
	BodyArmor = LEATHER bodyarmor(PLATE_MAIL) { Enchantment = 1; }
	RightGauntlet = LEATHER gauntlet { Enchantment = 1; }
	RightBoot = LEATHER boot { Enchantment = 1; }
	RightWielded = LEATHER whip { Enchantment = 1; }
	LeftWielded = LEATHER whip { Enchantment = 1; }
	KnownCWeaponSkills == WHIPS;
	CWeaponSkillHits == 200;
	RightSWeaponSkillHits = 200;
	LeftSWeaponSkillHits = 200;
	ClassStates = INFRA_VISION;
	PanicLevel = 20;

	Config TORTURING_CHIEF;
	{
		HairColor = rgb16(200, 200, 0);
		AttributeBonus = 25;
		BodyArmor = NYMPH_HAIR bodyarmor(PLATE_MAIL) { Enchantment = 2; }
		RightGauntlet = NYMPH_HAIR gauntlet { Enchantment = 2; }
		RightBoot = NYMPH_HAIR boot { Enchantment = 2; }
		RightWielded = NYMPH_HAIR whip { Enchantment = 2; }
		LeftWielded = NYMPH_HAIR whip { Enchantment = 2; }
		CWeaponSkillHits == 500;
		RightSWeaponSkillHits = 500;
		LeftSWeaponSkillHits = 500;
		PostFix = "torturing chief";
		PanicLevel = 15;
	}

	Config WHIP_CHAMPION;
	{
		HairColor = rgb16(200, 0, 0);
		AttributeBonus = 50;
		BodyArmor = OMMEL_HAIR bodyarmor(PLATE_MAIL) { Enchantment = 3; }
		RightGauntlet = OMMEL_HAIR gauntlet { Enchantment = 3; }
		RightBoot = OMMEL_HAIR boot { Enchantment = 3; }
		RightWielded = OMMEL_HAIR whipofthievery { Enchantment = 3; }
		LeftWielded = OMMEL_HAIR whip { Enchantment = 3; }
		CWeaponSkillHits == 1000;
		RightSWeaponSkillHits = 1000;
		LeftSWeaponSkillHits = 1000;
		PostFix = "whip champion";
		PanicLevel = 10;
	}

	Config WAR_LADY;
	{
		HairColor = rgb16(80, 64, 32);
		AttributeBonus = 75;
		BodyArmor = PHOENIX_FEATHER bodyarmor(PLATE_MAIL) { Enchantment = 4; }
		RightGauntlet = PHOENIX_FEATHER gauntlet(GAUNTLET_OF_DEXTERITY) { Enchantment = 4; }
		RightBoot = PHOENIX_FEATHER boot(BOOT_OF_AGILITY) { Enchantment = 4; }
		RightWielded = PHOENIX_FEATHER whipofthievery { Enchantment = 4; }
		LeftWielded = PHOENIX_FEATHER whipofthievery { Enchantment = 4; }
		CWeaponSkillHits == 2000;
		RightSWeaponSkillHits = 2000;
		LeftSWeaponSkillHits = 2000;
		PostFix = "warlady";
		PanicLevel = 5;
	}

	Config QUEEN;
	{
		HairColor = rgb16(35, 35, 35);
		AttributeBonus = 100;
		BodyArmor = SPIDER_SILK bodyarmor(PLATE_MAIL) { Enchantment = 5; }
		RightGauntlet = SPIDER_SILK gauntlet(GAUNTLET_OF_DEXTERITY) { Enchantment = 5; }
		RightBoot = SPIDER_SILK boot(BOOT_OF_AGILITY) { Enchantment = 5; }
		RightWielded = SPIDER_SILK whipofthievery { Enchantment = 5; }
		LeftWielded = SPIDER_SILK whipofthievery { Enchantment = 5; }
		CWeaponSkillHits == 5000;
		RightSWeaponSkillHits = 5000;
		LeftSWeaponSkillHits = 5000;
		PostFix = "queen";
		Frequency = 500;
		PanicLevel = 0;
	}
}

werewolfhuman
{
	DefaultArmStrength = 15;
	DefaultLegStrength = 15;
	DefaultDexterity = 15;
	DefaultAgility = 15;
	DefaultEndurance = 15;
	DefaultPerception = 15;
	DefaultIntelligence = 15;
	DefaultWisdom = 15;
	DefaultCharisma = 15;
	DefaultMana = 15;
	TotalVolume = 80000;
	EyeColor = rgb16(160, 0, 0);
	ClothColor = rgb16(114, 84, 52);
	HeadBitmapPos = 96, 0;
	TorsoBitmapPos = 48, 0;
	ArmBitmapPos = 64, 0;
	LegBitmapPos = 0, 176;
	TalkVerb = "screams";
	TotalSize = 170;
	NameSingular = "werewolf";
	NamePlural = "werewolves";
	AttackStyle = USE_ARMS;
	CanBeGenerated = true;
	CanRead = true;
	ClassStates = LYCANTHROPY;
	KnownCWeaponSkills == UNARMED;
	CWeaponSkillHits == 100;
}

werewolfwolf
{
	DefaultArmStrength = 25;
	DefaultLegStrength = 25;
	DefaultDexterity = 35;
	DefaultAgility = 35;
	DefaultEndurance = 35;
	DefaultPerception = 24;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 10;
	DefaultMana = 0;
	TotalVolume = 80000;
	EyeColor = rgb16(200, 200, 0);
	ClothColor = rgb16(114, 84, 52);
	SkinColor = rgb16(100, 100, 100);
	HeadBitmapPos = 112, 144;
	TorsoBitmapPos = 48, 0;
	ArmBitmapPos = 64, 240;
	LegBitmapPos = 0, 192;
	TalkVerb = "howls";
	TotalSize = 200;
	NameSingular = "werewolf";
	NamePlural = "werewolves";
	AttackStyle = USE_HEAD;
	Sex = UNDEFINED;
	BaseBiteStrength = 20000;
	CanUseEquipment = false;
	CanBeWished = false;
	ClassStates = INFRA_VISION;
	PanicLevel = 0;
}

kobold
{
	DefaultArmStrength = 5;
	DefaultLegStrength = 5;
	DefaultDexterity = 10;
	DefaultAgility = 10;
	DefaultEndurance = 5;
	DefaultPerception = 12;
	DefaultIntelligence = 4;
	DefaultWisdom = 4;
	DefaultCharisma = 4;
	DefaultMana = 0;
	SkinColor = rgb16(80, 144, 144);
	EyeColor = rgb16(200, 0, 0);
	HairColor = rgb16(35, 35, 35);
	ClothColor = rgb16(48, 48, 48);
	LegMainColor = rgb16(111, 74, 37);
	HeadBitmapPos = 112, 208;
	TorsoBitmapPos = 48, 176;
	ArmBitmapPos = 64, 176;
	LegBitmapPos = 16, 112;
	TotalVolume = 30000;
	TotalSize = 90;
	NameSingular = "kobold";
	CanBeGenerated = true;
	Sex = UNDEFINED;
	RightWielded = WOOD meleeweapon(SPEAR);
	KnownCWeaponSkills == SPEARS;
	CWeaponSkillHits == 10;
	RightSWeaponSkillHits = 5;
	PanicLevel = 66;

	Config CHIEFTAIN;
	{
		AttributeBonus = 50;
		RightWielded = COPPER meleeweapon(SPEAR);
		CWeaponSkillHits == 20;
		RightSWeaponSkillHits = 10;
		PostFix = "chieftain";
	}

	Config LORD;
	{
		AttributeBonus = 100;
		RightWielded = IRON meleeweapon(SPEAR);
		CWeaponSkillHits == 50;
		RightSWeaponSkillHits = 20;
		PostFix = "lord";
	}
}

gibberling
{
	DefaultArmStrength = 5;
	DefaultLegStrength = 5;
	DefaultDexterity = 5;
	DefaultAgility = 20;
	DefaultEndurance = 10;
	DefaultPerception = 15;
	DefaultIntelligence = 4;
	DefaultWisdom = 4;
	DefaultCharisma = 5;
	DefaultMana = 0;
	SkinColor = rgb16(100, 100, 200);
	HairColor = rgb16(50, 20, 80);
	ClothColor = rgb16(111, 74, 37);
	EyeColor = rgb16(50, 0, 0);
	HeadBitmapPos = 112, 96;
	TorsoBitmapPos = 48, 144;
	ArmBitmapPos = 80, 144;
	LegBitmapPos = 16, 128;
	TotalVolume = 30000;
	TotalSize = 90;
	SkinColor = rgb16(100, 100, 200);
	NameSingular = "gibberling";
	CanBeGenerated = true;
	Sex = UNDEFINED;
	CanUseEquipment = false;
	CanTalk = false;
	KnownCWeaponSkills == UNARMED;
	CWeaponSkillHits == 50;
	PanicLevel = 85;
}

largecat
{
	DefaultArmStrength = 5;
	DefaultAgility = 35;
	DefaultEndurance = 10;
	DefaultPerception = 21;
	DefaultIntelligence = 10;
	DefaultWisdom = 10;
	DefaultCharisma = 20;
	DefaultMana = 0;
	TotalVolume = 15000;
	TorsoBitmapPos = 496, 0;
	TalkVerb = "mews";
	TotalSize = 60;
	SkinColor = rgb16(50, 50, 50);
	Adjective = "large";
	NameSingular = "cat";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 20000;
	CanBeGenerated = true;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 50;
}

largerat
{
	DefaultArmStrength = 3;
	DefaultAgility = 30;
	DefaultEndurance = 10;
	DefaultPerception = 12;
	DefaultIntelligence = 5;
	DefaultWisdom = 5;
	DefaultCharisma = 4;
	DefaultMana = 0;
	CanOpen = false;
	TotalVolume = 2000;
	TorsoBitmapPos = 512, 0;
	TalkVerb = "squeaks";
	TotalSize = 30;
	SkinColor = rgb16(180, 100, 40);
	Adjective = "large";
	NameSingular = "rat";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 20000;
	CanBeGenerated = true;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 20;
}

angel
{
	DefaultArmStrength = 35;
	DefaultLegStrength = 35;
	DefaultDexterity = 35;
	DefaultAgility = 35;
	DefaultEndurance = 35;
	DefaultPerception = 45;
	DefaultIntelligence = 35;
	DefaultWisdom = 35;
	DefaultCharisma = 50;
	DefaultMana = 35;
	IsCharmable = false;
	Sex = FEMALE;
	CanFly = true;
	TotalVolume = 60000;
	TorsoBitmapPos = 432, 0;
	TotalSize = 180;
	CanRead = true;
	NameSingular = "angel";
	Article = "an";
	CanBeWished = false;
	ClassStates = ESP;
	SkinColor = rgb16(200, 200, 200);
	HairColor = rgb16(180, 180, 0);
	EyeColor = rgb16(48, 48, 255);
	HeadBitmapPos = 112, 256;
	TorsoBitmapPos = 48, 256;
	ArmBitmapPos = 80, 256;
	/* LegBitmapPos is not used */
	CreateDivineConfigurations = true;
	IsAbstract = true;
	/* Equipment initialization overridden */
	PanicLevel = 0;
	BaseUnarmedStrength = 6000;
}

dwarf
{
	IsAbstract = true;
}

kamikazedwarf
{
	DefaultArmStrength = 20;
	DefaultLegStrength = 20;
	DefaultDexterity = 20;
	DefaultAgility = 20;
	DefaultEndurance = 10;
	DefaultPerception = 24;
	DefaultIntelligence = 10;
	DefaultWisdom = 5;
	DefaultCharisma = 10;
	DefaultMana = 10;
	HeadBitmapPos = 112, 160;
	TorsoBitmapPos = 48, 16;
	ArmBitmapPos = 80, 0;
	LegBitmapPos = 0, 208;
	HairColor = rgb16(144, 72, 0);
	BeltColor = rgb16(72, 56, 16);
	TotalVolume = 60000;
	TotalSize = 130;
	CanRead = true;
	NameSingular = "kamikaze dwarf";
	CanBeGenerated = true;
	CreateDivineConfigurations = true;
	IsAbstract = true;
	/* Equipment initialization overridden */
	PanicLevel = 1;
}

mammoth
{
	DefaultArmStrength = 80;
	DefaultAgility = 20;
	DefaultEndurance = 25;
	DefaultPerception = 18;
	DefaultIntelligence = 5;
	DefaultWisdom = 7;
	DefaultCharisma = 10;
	DefaultMana = 0;
	TotalVolume = 4000000;
	TorsoBitmapPos = 528, 0;
	TalkVerb = "roars";
	TotalSize = 500;
	SkinColor = rgb16(100, 130, 160);
	NameSingular = "mammoth";
	AttackStyle = USE_LEGS|USE_HEAD;
	BaseKickStrength = 400000;
	BaseBiteStrength = 100000;
	CanBeGenerated = true;
	CanKick = true;
	KnownCWeaponSkills = { 2, KICK, BITE; }
	CWeaponSkillHits = { 2, 50, 50; }
	PanicLevel = 10;
}

unicorn
{
	DefaultArmStrength = 15;
	DefaultAgility = 40;
	DefaultEndurance = 10;
	DefaultPerception = 18;
	DefaultIntelligence = 25;
	DefaultWisdom = 20;
	DefaultCharisma = 30;
	DefaultMana = 25;
	TalkVerb = "neighs";
	TotalVolume = 200000;
	TorsoBitmapPos = 544, 0;
	TotalSize = 200;
	NameSingular = "unicorn";
	AttackStyle = USE_LEGS|USE_HEAD;
	BaseKickStrength = 15000;
	BaseBiteStrength = 7500;
	CanBeGenerated = true;
	CanKick = true;
	IsAbstract = true;
	TorsoMainColor = rgb16(200, 200, 200); /* the horn */
	KnownCWeaponSkills = { 2, KICK, BITE; }
	CWeaponSkillHits = { 2, 50, 50; }
	Inventory = { 2, stone { Chance = 50; }, stone { Chance = 50; } }

	Config GOOD;
	{
		SkinColor = rgb16(200, 200, 200);
		Adjective = "white";
	}

	Config NEUTRAL;
	{
		SkinColor = rgb16(144, 144, 144);
		Adjective = "gray";
	}

	Config EVIL;
	{
		SkinColor = rgb16(80, 80, 80);
		Adjective = "black";
	}
}

genie
{
	DefaultArmStrength = 30;
	DefaultLegStrength = 30; /* not used */
	DefaultDexterity = 30;
	DefaultAgility = 30;
	DefaultEndurance = 15;
	DefaultPerception = 18;
	DefaultIntelligence = 20;
	DefaultWisdom = 25;
	DefaultCharisma = 20;
	DefaultMana = 50;
	StandVerb = "floating";
	CanFly = true;
	TotalVolume = 200000;
	TotalSize = 250;
	CanRead = true;
	NameSingular = "genie";
	ClothColor = rgb16(100, 100, 160);
	HeadBitmapPos = 96, 272;
	TorsoBitmapPos = 32, 272;
	ArmBitmapPos = 64, 272;
	/* LegBitmapPos is not used */
	RightWielded = meleeweapon(TWO_HANDED_SCIMITAR);
	KnownCWeaponSkills == LARGE_SWORDS;
	CWeaponSkillHits == 500;
	RightSWeaponSkillHits = 200;
	PanicLevel = 0;
	BaseEmitation = rgb24(110, 110, 130);
}

lion
{
	DefaultArmStrength = 25;
	DefaultAgility = 25;
	DefaultEndurance = 20;
	DefaultPerception = 24;
	DefaultIntelligence = 7;
	DefaultWisdom = 15;
	DefaultCharisma = 20;
	DefaultMana = 0;
	TotalVolume = 150000;
	TorsoBitmapPos = 576, 0;
	TalkVerb = "growls";
	TotalSize = 200;
	SkinColor = rgb16(200, 200, 112);
	NameSingular = "lion";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 20000;
	CanBeGenerated = true;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 200;
}

carnivorousplant
{
	DefaultArmStrength = 10;
	DefaultAgility = 1;
	DefaultEndurance = 5;
	DefaultPerception = 6;
	DefaultIntelligence = 3;
	DefaultWisdom = 2;
	DefaultCharisma = 5;
	DefaultMana = 0;
	CanOpen = false;
	TotalVolume = 20000;
	TorsoBitmapPos = 0,16;
	TalkVerb = "is silent";
	TotalSize = 250;
	Adjective = "carnivorous";
	NameSingular = "plant";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 5000;
	SkinColor = rgb16(111, 64, 37);
	TorsoMainColor = rgb16(0, 160, 0); /* the leaves */
	/* TorsoSpecialColor (the flower) is random */
	CanWalk = false;
	CanBeGenerated = true;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 20;
	PanicLevel = 0;
}

buffalo
{
	DefaultArmStrength = 40;
	DefaultAgility = 25;
	DefaultEndurance = 25;
	DefaultPerception = 24;
	DefaultIntelligence = 5;
	DefaultWisdom = 5;
	DefaultCharisma = 5;
	DefaultMana = 0;
	TotalVolume = 200000;
	TorsoBitmapPos = 16,16;
	TalkVerb = "snarls";
	TotalSize = 250;
	SkinColor = rgb16(90, 85, 80);
	TorsoMainColor = rgb16(120, 120, 120); /* the horns */
	NameSingular = "buffalo";
	AttackStyle = USE_LEGS|USE_HEAD;
	BaseKickStrength = 20000;
	BaseBiteStrength = 10000;
	CanKick = true;
	CanBeGenerated = true;
	KnownCWeaponSkills = { 2, KICK, BITE; }
	CWeaponSkillHits = { 2, 50, 50; }
	PanicLevel = 10;
}

snake
{
	DefaultArmStrength = 10;
	DefaultAgility = 15;
	DefaultEndurance = 10;
	DefaultPerception = 9;
	DefaultIntelligence = 5;
	DefaultWisdom = 5;
	DefaultCharisma = 5;
	DefaultMana = 0;
	TotalVolume = 10000;
	TorsoBitmapPos = 384, 0;
	TalkVerb = "hisses";
	TotalSize = 250;
	SkinColor = rgb16(130, 0, 0);
	NameSingular = "snake";
	AttackStyle = USE_HEAD;
	BaseBiteStrength = 10000;
	StandVerb = "lying";
	CanBeGenerated = true;
	KnownCWeaponSkills == BITE;
	CWeaponSkillHits == 100;
	ClassStates = INFRA_VISION;
}

orc
{
	DefaultArmStrength = 15;
	DefaultLegStrength = 15;
	DefaultDexterity = 15;
	DefaultAgility = 20;
	DefaultEndurance = 15;
	DefaultPerception = 18;
	DefaultIntelligence = 7;
	DefaultWisdom = 5;
	DefaultCharisma = 4;
	DefaultMana = 0;
	SkinColor = rgb16(48, 48, 48);
	EyeColor = rgb16(200, 200, 0);
	ClothColor = rgb16(180, 120, 80);
	BeltColor = rgb16(72, 60, 24);
	LegMainColor = rgb16(96, 80, 48);
	HeadBitmapPos = 112, 192;
	TorsoBitmapPos = 48, 0;
	ArmBitmapPos = 80, 32;
	LegBitmapPos = 0, 240;
	TotalVolume = 90000;
	TotalSize = 180;
	Article = "an";
	NameSingular = "orc";
	CanBeGenerated = true;
	Sex = UNDEFINED;
	BodyArmor = HARDENED_LEATHER bodyarmor(PLATE_MAIL);
	RightWielded = BRONZE meleeweapon(AXE);
	KnownCWeaponSkills == AXES;
	CWeaponSkillHits == 20;
	RightSWeaponSkillHits = 10;
	ClassStates = INFRA_VISION;
	PanicLevel = 66;

	Config SLAUGHTERER;
	{
		TorsoBitmapPos = 48, 48;
		AttributeBonus = 25;
		Helmet = HARDENED_LEATHER helmet;
		BodyArmor = COPPER bodyarmor(CHAIN_MAIL);
		RightWielded = IRON meleeweapon(AXE);
		KnownCWeaponSkills == AXES;
		CWeaponSkillHits == 50;
		RightSWeaponSkillHits = 20;
		PostFix = "slaughterer";
		PanicLevel = 66;
	}

	Config SQUAD_LEADER;
	{
		HairColor = rgb16(200, 0, 0);
		HeadBitmapPos = 112, 176;
		TorsoBitmapPos = 48, 48;
		AttributeBonus = 50;
		Helmet = BRONZE helmet;
		BodyArmor = BRONZE bodyarmor(CHAIN_MAIL);
		RightWielded = meleeweapon(HALBERD);
		KnownCWeaponSkills == AXES;
		CWeaponSkillHits == 100;
		RightSWeaponSkillHits = 50;
		PostFix = "squad leader";
		PanicLevel = 50;
	}

	Config OFFICER;
	{
		HairColor = rgb16(200, 0, 0);
		ClothColor = rgb16(72, 72, 72);
		LegMainColor = rgb16(48, 48, 48);
